Purchase-date,Customer ID,Title,Quantity,Item Price,Total_Amount,Profit (INR),Category_OLTP,Ship-City,Ship-State
2018-08-09T05:48:28+00:00,B07FWYASR,Modern Operating Systems II SEM,1,115.0,180.0,14.95,college,LUCKNOW,UTTAR PRADESH
2018-08-10T15:19:48+00:00,B07FWVAWW,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,Mumbai,MAHARASHTRA
2018-08-11T16:23:05+00:00,B07FWXSYS,English Grammar for Today: A New Introduction,1,959.0,1024.0,172.62,School,Mumbai,MAHARASHTRA
2018-08-12T12:13:25+00:00,B07FWYVZS,Ordinary and Partial Differential Equations,1,899.0,1016.0,116.87,college,HYDERABAD,TELANGANA
2018-08-13T21:23:45+00:00,B07FWYTXR,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,4,880.0,997.0,158.4,School,LALGUDI,TAMIL NADU
2018-08-14T22:43:15+00:00,B07FWYXVW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,925.0,109.2,college,RISHIKESH,UTTARAKHAND
2018-08-15T19:03:43+00:00,B07FWXZYT,Mathematical Physics (Old Edition),1,680.0,745.0,122.4,school,ANAND,GUJARAT
2018-08-16T06:46:59+00:00,B07FWWUYW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),2,1680.0,1850.0,218.4,college,SOLAPUR,MAHARASHTRA
2018-08-17T18:22:26+00:00,B07FWVXTT,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,JAIPUR,RAJASTHAN
2018-08-18T08:12:16+00:00,B07FWWWYV,Objective NCERT at Your Fingertips for NEET-JEE - Chemistry,1,305.0,495.0,51.85,competition ,PANDHARPUR,MAHARASHTRA
2018-08-19T21:12:19+00:00,B07FWWZYV,Database System Concepts (Int'l Ed),1,999.0,1084.0,129.87,college,BENGALURU,KARNATAKA
2018-08-20T13:20:06+00:00,B07FWXYRU,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,1,499.0,564.0,84.83,competition ,VADODARA,GUJARAT
2018-08-21T13:15:27+00:00,B07FWWAQR,Database System Concepts and relations,1,100.0,190.0,13.0,college,RATTI INDUSTRIAL AREA,HIMACHAL PRADESH
2018-08-22T23:25:47+00:00,B07FWYSZW,Objective Biology (Set of 2 Volumes),1,730.0,795.0,124.1,competition ,JAIPUR,RAJASTHAN
2018-08-23T20:35:17+00:00,B07FWWTYV,Objective Biology (Set of 2 Volumes),1,730.0,795.0,124.1,competition ,LUCKNOW,UTTAR PRADESH
2018-08-24T16:45:15+00:00,B07FWXVQZ,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,1,485.0,550.0,82.45,competition ,NEW DELHI,DELHI
2018-08-25T23:44:21+00:00,B07FWVAUZ,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2019-2020)Session by Dr. Ali,1,998.0,1063.0,169.66,competition ,ROHTAK,HARYANA
2018-08-26T03:50:37+00:00,B07FWWBZU,Ordinary and Partial Differential Equations,1,899.0,1089.0,116.87,college,BENGALURU,KARNATAKA
2018-08-27T18:45:52+00:00,B07FWXXQU,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,4,880.0,997.0,158.4,School,New Delhi,DELHI
2018-08-28T13:45:26+00:00,B07FWWXXU,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,225.0,27.9,School,Chennai,TAMIL NADU
2018-08-29T03:12:26+00:00,B07FWYVXW,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,460.0,67.15,competition ,ISLAMPUR,WEST BENGAL
2018-08-30T16:14:48+00:00,B07FWXAQY,Objective Physics for NEET - Vol. 2,1,460.0,525.0,78.2,competition ,PANAJI,GOA
2018-08-31T03:55:28+00:00,B07FWWYYS,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,2,310.0,450.0,55.8,School,Mumbai,Maharashtra
2018-09-01T23:18:37+00:00,B07FWYYRZ,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,4,880.0,997.0,158.4,School,Dehradun,Uttarakhand
2018-09-02T23:18:37+00:00,B07FWYSTS,Strength of Material,1,670.0,787.0,87.1,college,BHAWANIPATNA,ODISHA
2018-09-03T03:18:12+00:00,B07FWXSSS,Modern Operating Systems II SEM,1,83.0,123.0,10.79,college,new delhi,DELHI
2018-09-04T07:36:32+00:00,B07FWYZZU,Modern Operating Systems II SEM,1,95.0,185.0,12.35,college,CHENNAI,TAMIL NADU
2018-09-05T17:16:12+00:00,B07FWWSTW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),2,1680.0,1850.0,218.4,college,SOLAPUR,MAHARASHTRA
2018-09-06T03:39:45+00:00,B07FWXVSV,Strength of Material,1,670.0,860.0,87.1,college,NOIDA,UTTAR PRADESH
2018-09-07T11:31:32+00:00,B07FWWSTW,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,SOLAPUR,MAHARASHTRA
2018-09-08T21:12:49+00:00,B07FWVWQW,A Text Book of Optics,1,565.0,650.0,73.45,college,GURUGRAM,HARYANA
2018-09-09T02:41:56+00:00,B07FWXSWY,Objective Biology (Set of 2 Volumes),1,730.0,815.0,124.1,competition ,HYDERABAD,TELANGANA
2018-09-10T08:49:41+00:00,B07FWWUVV,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,360.0,54.4,competition ,NASHIK,MAHARASHTRA
2018-09-11T10:02:34+00:00,B07FWVXXS,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,GALIAKOT,RAJASTHAN
2018-09-12T03:11:54+00:00,B07FWVWRT,Objective NCERT at Your Fingertips for NEET-JEE - Chemistry,1,305.0,495.0,51.85,competition ,DARIBA,RAJASTHAN
2018-09-13T09:15:45+00:00,B07FWXSZR,Ordinary and Partial Differential Equations,1,899.0,984.0,116.87,college,KARHAL,UTTAR PRADESH
2018-09-14T07:19:34+00:00,B07FWXZYY,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,460.0,67.15,competition ,FARIDABAD,HARYANA
2018-09-15T12:16:45+00:00,B07FWWUWY,Objective Biology (Set of 2 Volumes),1,730.0,795.0,124.1,competition ,JAIPUR,RAJASTHAN
2018-09-16T04:19:18+00:00,B07FWWTZZ,Indian History (bhartiya itihas) For Civil and State level Administrative Exams by Kiran Competition Times,1,350.0,440.0,59.5,competition ,KADI,GUJARAT
2018-09-17T05:41:06+00:00,B07FWVYQW,Objective Chemistry for NEET - Vol. II,1,515.0,580.0,87.55,competition ,ANANTAPUR,ANDHRA PRADESH
2018-09-18T19:33:40+00:00,B07FWYVTW,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,PUNE,MAHARASHTRA
2018-09-19T13:28:41+00:00,B07FWXTYX,Advanced Problems in Organic Chemistry for JEE With Solution Manual (2019-2020),1,405.0,595.0,68.85,competition ,DEHRADUN,UTTARAKHAND
2018-09-20T18:15:41+00:00,B07FWWUUZ,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,460.0,67.15,competition ,FARIDABAD,HARYANA
2018-09-21T06:25:01+00:00,B07FWXUZW,Vardhan Comprehensive Guide for NURSING Competitive Examinations (3rd Revised edition 2018),1,840.0,957.0,109.2,college,BUDAUN,UTTAR PRADESH
2018-09-22T21:55:31+00:00,B07FWVBQV,Indian History (bhartiya itihas) For Civil and State level Administrative Exams by Kiran Competition Times,1,350.0,440.0,59.5,competition ,GURGAON,HARYANA
2018-09-23T16:35:31+00:00,B07FWVZSS,Modern Operating Systems II SEM,1,95.0,185.0,12.35,college,GODHRA,GUJARAT
2018-09-24T05:29:03+00:00,B07FWVUTY,Modern Operating Systems II SEM,1,95.0,185.0,12.35,college,AHMEDABAD,GUJARAT
2018-09-25T06:21:53+00:00,B07FWYWVY,Vasant Bhaag - 1 Textbook in Hindi for Class - 6  - 644,1,108.0,178.0,19.44,school,THIRUVALLUR,TAMIL NADU
2018-09-26T09:06:01+00:00,B07FWYXUQ,COMPREHENSIVE TEXTBOOK OF MEDICAL PHYSIOLOGY (2VOLS),1,1250.0,1335.0,162.5,college,JAIPUR,RAJASTHAN
2018-09-27T03:17:09+00:00,B07FWVXWR,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,PUNE,MAHARASHTRA
2018-09-28T09:25:49+00:00,B07FWVXXX,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,385.0,54.4,competition ,ALLAHABAD,UTTAR PRADESH
2018-09-29T16:50:27+00:00,B07FWWBZW,Modern Operating Systems II SEM,1,95.0,185.0,12.35,college,Kutra,ODISHA
2018-09-30T04:50:12+00:00,B07FWXBXZ,Modern Operating Systems II SEM,1,95.0,185.0,12.35,college,Thiruvalla,KERALA
2018-10-01T12:07:56+00:00,B07FWXXXU,Exploring C,1,315.0,400.0,40.95,college,GHAZIABAD,UTTAR PRADESH
2018-10-02T10:27:12+00:00,B07FWXASQ,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,1,499.0,564.0,84.83,competition ,NEW DELHI,DELHI
2018-10-03T11:47:26+00:00,B07FWXSUV,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,460.0,67.15,competition ,KARANPUR,RAJASTHAN
2018-10-04T11:47:26+00:00,B07FWXATS,Science Textbook for Class - 6  - 652,1,91.0,181.0,16.38,school,BHOPAL,MADHYA PRADESH
2018-10-05T11:47:26+00:00,B07FWVWQV,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,MUMBAI,MAHARASHTRA
2018-10-06T06:24:24+00:00,B07FWXBRU,Modern Operating Systems II SEM,1,95.0,185.0,12.35,college,NEW DELHI,DELHI
2018-10-07T03:22:44+00:00,B07FWXTRW,Database System Concepts and relations,1,85.0,175.0,11.05,college,BELAGAVI,KARNATAKA
2018-10-08T16:42:29+00:00,B07FWYZVS,Objective Biology (Set of 2 Volumes),1,730.0,795.0,124.1,competition ,JAIPUR,RAJASTHAN
2018-10-09T14:53:10+00:00,B07FWVWWV,Cracking the CSAT Paper-2,1,595.0,680.0,101.15,competition ,THANE,MAHARASHTRA
2018-10-10T08:54:41+00:00,B07FWXTXQ,Linear Programming,1,379.0,468.0,49.27,college,nagpur,MAHARASHTRA
2018-10-11T17:34:18+00:00,B07FWXWZS,Advanced Problems in Organic Chemistry for JEE With Solution Manual (2019-2020),1,405.0,595.0,68.85,competition ,LATUR,MAHARASHTRA
2018-10-12T18:44:08+00:00,B07FWYYSX,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,1,157.0,246.0,28.26,school,NOIDA,UTTAR PRADESH
2018-10-13T10:30:08+00:00,B07FWWAUR,OPERATING SYSTEM CONCEPTS 9ED (PB 2019),1,470.0,549.0,61.1,college,GURUGRAM,HARYANA
2018-10-14T07:22:10+00:00,B07FWYWYZ,Indian Army ACC Entrance Exam,1,320.0,405.0,54.4,competition ,YADAMARRI,ANDHRA PRADESH
2018-10-15T19:01:14+00:00,B07FWVVSU,Strength of Material,1,670.0,787.0,87.1,college,PATHANAMTHITTA,KERALA
2018-10-16T20:30:15+00:00,B07FWYXQZ,A Text Book of Optics,1,565.0,650.0,73.45,college,KOREGAON,MAHARASHTRA
2018-10-17T20:11:36+00:00,B07FWXVUT,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,460.0,67.15,competition ,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH
2018-10-18T07:04:11+00:00,B07FWYSYS,Lakshya Rajasthan Ka Bhugol 2019 Part - I,1,370.0,435.0,62.9,competition ,MIRZAPUR CUM VINDHYACHAL,UTTAR PRADESH
2018-10-19T15:41:28+00:00,B07FWWYTT,Maths 8,1,138.0,205.0,24.84,school,BANKURA,WEST BENGAL
2018-10-20T05:04:58+00:00,B07FWYWXR,Public Finance,1,465.0,550.0,60.45,college,GURUGRAM,HARYANA
2018-10-21T17:34:19+00:00,B07FWWAWW,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,JALANDHAR,PUNJAB
2018-10-22T21:49:34+00:00,B07FWVVXS,"General Studies 2019 - for UPSC, SSC, Railways, PSUs & Bank PO",1,634.0,719.0,107.78,competition ,NEW DELHI,DELHI
2018-10-23T23:51:11+00:00,B07FWVWUQ,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2019-2020)Session by Dr. Ali,1,998.0,1063.0,169.66,competition ,DUNGARPUR,RAJASTHAN
2018-10-24T10:20:19+00:00,B07FWXXUV,Modern Operating Systems II SEM,1,102.0,167.0,13.26,college,BILIMORA,GUJARAT
2018-10-25T10:09:45+00:00,B07FWXZZZ,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,MUMBAI,MAHARASHTRA
2018-10-25T11:18:00+00:00,B07FWVYZR,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,TIRUNELVELI,TAMIL NADU
2018-10-26T13:02:28+00:00,B07FWWXRW,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,MUMBAI,MAHARASHTRA
2018-10-27T17:55:54+00:00,B07FWYUQX,Modern Operating Systems II SEM,1,40.0,80.0,5.2,college,THULLUR,ANDHRA PRADESH
2018-10-28T23:35:53+00:00,B07FWVWYU,Database Systems Concepts,1,910.0,995.0,118.3,college,HANUMANGARH,RAJASTHAN
2018-10-29T22:59:07+00:00,B07FWXYXQ,Modern Operating Systems II SEM,1,40.0,80.0,5.2,college,CHENNAI,TAMIL NADU
2018-10-30T06:05:52+00:00,B07FWXYYS,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,ALWAR,RAJASTHAN
2018-10-31T08:37:22+00:00,B07FWWAZZ,Advanced Problems in Organic Chemistry for JEE With Solution Manual (2019-2020),1,405.0,595.0,68.85,competition ,GHAZIABAD,UTTAR PRADESH
2018-11-01T22:18:19+00:00,B07FWYSXQ,Rajasthan ki arthvyavasta,1,385.0,505.0,50.05,college,DHAULPUR,RAJASTHAN
2018-11-01T22:18:19+00:00,B07FWXZYX,Rajasthan Ka Bhugool,1,200.0,320.0,26.0,college,DHAULPUR,RAJASTHAN
2018-11-02T10:04:40+00:00,B07FWXBTV,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,CHIPLUN,MAHARASHTRA
2018-11-02T16:01:33+00:00,B07FWXBVY,Modern Operating Systems II SEM,1,85.0,125.0,11.05,college,MUMBAI,MAHARASHTRA
2018-11-03T10:05:55+00:00,B07FWVXUR,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,MOHALI,PUNJAB
2018-11-04T14:45:57+00:00,B07FWXBXR,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,NIRA,MAHARASHTRA
2018-11-05T14:05:45+00:00,B07FWYZVW,Modern Operating Systems II SEM,1,95.0,135.0,12.35,college,NEW TOWN,WEST BENGAL
2018-11-06T05:05:39+00:00,B07FWYYRU,39 Years' Chapterwise Topicwise Solved Papers (2018-1979) IIT JEE Mathematics,1,200.0,340.0,34.0,competition ,MANDLA,MADHYA PRADESH
2018-11-07T05:05:39+00:00,B07FWXVXV,Objective Biology NEET & AIIMS (Set of 2 Volumes) (2019-2020)Session by Dr. Ali,1,998.0,1063.0,169.66,competition ,BENGALURU,KARNATAKA
2018-11-08T05:05:39+00:00,B07FWXBWT,Mathematics Textbook for Class - 6  - 650,1,285.0,352.0,51.3,school,BENGALURU,KARNATAKA
2018-11-09T05:05:39+00:00,B07FWWBYR,Objective NCERT at Your Fingertips for NEET-AIIMS - Physics,1,485.0,550.0,82.45,competition ,NEW DELHI,DELHI
2018-11-10T07:46:36+00:00,B07FWYVVW,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,Mangalore,KARNATAKA
2018-11-10T15:31:11+00:00,B07FWYWVY,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,THIRUVALLUR,TAMIL NADU
2018-11-11T18:09:53+00:00,B07FWXVTX,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,MUMBAI,MAHARASHTRA
2018-11-12T05:07:17+00:00,B07FWYVRX,Modern Operating Systems II SEM,1,85.0,125.0,11.05,college,AMBALA,HARYANA
2018-11-13T04:02:39+00:00,B07FWXSRZ,The Power of Positive Thinking,1,104.0,194.0,13.52,college,KRISHNANAGAR,WEST BENGAL
2018-11-14T11:26:18+00:00,B07FWXYRY,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,suratgarh,Rajasthan
2018-11-15T11:26:18+00:00,B07FWYRTE,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,460.0,67.15,competition ,"Kishangarh, ajmer",RAJASTHAN
2018-11-16T18:36:10+00:00,B07FWWXXT,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),1,381.0,470.0,68.58,School,SURAT,GUJARAT
2018-11-17T10:12:13+00:00,B07FWWJHT,ESE 2018 Mains Examination: Electrical Engineering - Conventional Solved Papers - Paper - 2,1,640.0,725.0,108.8,competition ,DHARMAPURI,TAMIL NADU
2018-11-18T09:56:28+00:00,B07FWYTVZ,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,462.0,67.15,competition ,"Kishangarh, ajmer",RAJASTHAN
2018-11-19T01:21:34+00:00,B07FWYTGF,Shigley's Mechanical Engineering Design - SIE,1,757.0,842.0,98.41,college,Ernakulam,KERALA
2018-11-20T14:44:14+00:00,B07FWYYUT,Modern Operating Systems II SEM,1,85.0,125.0,11.05,college,Mumbai,Maharastra
2018-11-21T04:25:58+00:00,B07FWXSZT,Modern Operating Systems II SEM,1,85.0,125.0,11.05,college,Gandhinagar,GUJARAT
2018-11-22T09:42:53+00:00,B07FWWYSV,Science Textbook for Class - 6  - 652,1,91.0,181.0,16.38,school,"Kishangarh, ajmer",RAJASTHAN
2018-11-23T07:44:35+00:00,B07FWXSSS,New Simplified Physics : A Reference Book for Class 12 for 2020 Examination (Set of 2 Volumes),1,950.0,1035.0,171.0,school,new delhi,DELHI
2018-11-24T13:41:04+00:00,B07FWWZVU,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,FATEHPUR SHEKHAWATI,RAJASTHAN
2018-11-25T20:25:47+00:00,B07FWVVQQ,ESE 2018 Mains Examination: Electrical Engineering - Conventional Solved Papers - Paper - 2,1,640.0,725.0,108.8,competition ,NOIDA,UTTAR PRADESH
2018-11-26T20:19:13+00:00,B07FWVVQK,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,1,111.0,201.0,19.98,school,BHATAPARA,CHHATTISGARH
2018-11-27T06:55:49+00:00,B07FWXUTR,English Grammar for Today: A New Introduction,1,959.0,1049.0,172.62,School,MADHAVNAGAR,MAHARASHTRA
2018-11-28T06:23:01+00:00,B07FWVXQQ,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,RATANGARH,RAJASTHAN
2018-11-28T12:30:00+00:00,B07FWWYYY,Modern Operating Systems II SEM,1,83.0,123.0,10.79,college,HYDERABAD,TELANGANA
2018-11-28T13:01:43+00:00,B07FWYSWR,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,KANPUR,UTTAR PRADESH
2018-11-28T15:05:42+00:00,B07FWWUZV,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,Pratapgarh,RAJASTHAN
2018-11-29T03:08:10+00:00,B07FWVUSW,Database System Concepts and relations,1,85.0,175.0,11.05,college,PUNE,MAHARASHTRA
2018-11-29T20:35:38+00:00,B07FWXWVV,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,NEW DELHI,DELHI
2018-11-30T11:40:52+00:00,B07FWXXYS,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,KISHANGARH,RAJASTHAN
2018-12-01T09:48:43+00:00,B07FWXWWW,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,NAGAUR,RAJASTHAN
2018-12-02T02:19:55+00:00,B07FWVVXU,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,PATNA,BIHAR
2018-12-02T19:46:33+00:00,B07FWVWXY,Modern Operating Systems II SEM,1,85.0,125.0,11.05,college,KANPUR,UTTAR PRADESH
2018-12-03T05:43:22+00:00,B07FYVYXY,Objective Type Pharmacy,1,715.0,800.0,121.55,competition ,GUWAHATI,ASSAM
2018-12-04T01:31:48+00:00,B07FYGTXY,"Objective Food Science (9th Edition,2020)",1,554.0,643.0,94.18,competition ,KOREGAON,MAHARASHTRA
2018-12-05T09:02:34+00:00,B07FWVYYZ,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,DELHI,DELHI
2018-12-06T12:32:01+00:00,B07FWXYRZ,Surveying - Vol. 2,1,494.0,579.0,64.22,college,MANGALVEDHA,MAHARASHTRA
2018-12-07T05:43:17+00:00,B07FWWBSY,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,410.0,54.4,competition ,PUNE,MAHARASHTRA
2018-12-08T04:03:23+00:00,B07FWWWVS,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,JALANDHAR,PUNJAB
2018-12-09T09:07:19+00:00,B07FWXYGT,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,360.0,54.4,competition ,NASHIK,MAHARASHTRA
2018-12-10T05:41:36+00:00,B07FWVWWQ,Modern Operating Systems II SEM,1,85.0,125.0,11.05,college,SANAND,GUJARAT
2018-12-11T09:01:11+00:00,B07FWVYSR,Modern Operating Systems II SEM,1,85.0,125.0,11.05,college,new delhi,DELHI
2018-12-12T07:42:37+00:00,B07FWVARV,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,390.0,54.4,competition ,VADODARA,GUJARAT
2018-12-12T07:42:37+00:00,B07FWXBTX,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,515.0,67.15,competition ,VADODARA,GUJARAT
2018-12-13T00:31:52+00:00,B07FWVBTV,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,410.0,54.4,competition ,JAIPUR,RAJASTHAN
2018-12-13T07:16:17+00:00,B07FWXWRQ,Modern Operating Systems II SEM,1,83.0,123.0,10.79,college,new delhi,DELHI
2018-12-14T03:21:11+00:00,B07FWVYVQ,Objective Type Pharmacy,1,715.0,800.0,121.55,competition ,KUSHALANAGARA,KARNATAKA
2018-12-15T15:54:12+00:00,B07FWWAZR,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,410.0,54.4,competition ,CHHOTA UDAIPUR,GUJARAT
2018-12-16T05:33:14+00:00,B07FWHUTT,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,245.0,27.9,School,Dombivali,MAHARASHTRA
2018-12-17T07:58:28+00:00,B07FWVZTV,Rajasthan ki arthvyavasta,1,385.0,525.0,50.05,college,SECUNDERABAD,TELANGANA
2018-12-17T12:14:55+00:00,B07FWWAYY,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,410.0,54.4,competition ,BENGALURU,KARNATAKA
2018-12-18T01:49:44+00:00,B07FWYWRZ,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,1,320.0,410.0,54.4,competition ,JAISALMER,RAJASTHAN
2018-12-19T06:21:27+00:00,B07FWTUHJ,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,460.0,67.15,competition ,FARIDABAD,HARYANA
2018-12-20T08:12:43+00:00,B07FWHTTY,Objective Biology (Set of 2 Volumes),1,730.0,795.0,124.1,competition ,JAIPUR,RAJASTHAN
2018-12-21T10:40:24+00:00,B07FWHLLO,Science Textbook for Class - 6  - 652,2,182.0,322.0,32.76,school,PIMPRI CHINCHWAD,MAHARASHTRA
2018-12-22T11:32:11+00:00,B07FWWZQW,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,1,155.0,245.0,27.9,School,new delhi,DELHI
2018-12-23T21:34:51+00:00,B07FWYHTR,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),1,645.0,730.0,83.85,college,VARANASI,UTTAR PRADESH
2018-12-24T13:29:54+00:00,B07FWHXXD,Indian Society Textbook in Sociology for Class - 12  - 12111,1,145.0,212.0,26.1,school,MAINPURI,UTTAR PRADESH
2018-12-25T04:12:34+00:00,B07FWOWHI,Words And Expressions 1 For Class 9- 976,1,184.0,251.0,33.12,school,BELAGAVI,KARNATAKA
2018-12-26T16:34:37+00:00,B07FXXYTR,Science Textbook for Class - 6  - 652,1,91.0,181.0,16.38,school,ADRA,WEST BENGAL
2018-12-27T10:14:43+00:00,B07FWAART,Science Textbook for Class - 6  - 652,1,91.0,181.0,16.38,school,BANGALORE,KARNATAKA
2018-12-28T23:43:11+00:00,B07FWHCVR,Uchchatar Aarthik Siddhanth,1,485.0,570.0,63.05,college,NEW DELHI,DELHI
2018-12-29T20:24:19+00:00,B07FWHTTR,"Human Anatomy By B D Chaurasia's 7th Edition (Set Of 4 Books) Vol-1,2,3&4Â Â (Paperback, BD Chaurasia's)",1,1480.0,1565.0,192.4,college,ERODE,TAMIL NADU
2018-12-30T16:17:28+00:00,B07FWHIIH,A Textbook of Fluid Mechanics,1,490.0,579.0,63.7,college,Malad east,MAHARASHTRA
2018-12-31T03:24:43+00:00,B07FWVBWW,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,BOISAR,MAHARASHTRA
2018-12-31T12:28:15+00:00,B07FWWYQR,Rajasthan Ka Bhugool,1,200.0,340.0,26.0,college,BENGALURU,KARNATAKA
2018-12-31T13:24:07+00:00,B07FWVAXV,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,KAMALPUR,TRIPURA
2019-01-01T16:50:47+00:00,B07FWXTQT,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,1,576.0,661.0,97.92,competition ,KHANDELA,RAJASTHAN
2019-01-01T05:12:47+00:00,B07FWYZZR,"39 Years' Chapterwise Topicwise Solved Papers IIT JEE Mathematics, Chemistry, Physics",1,768.0,853.0,130.56,competition ,WAI,MAHARASHTRA
2019-01-02T08:30:42+00:00,B07FWXUYV,Database System Concepts (Int'l Ed),1,999.0,1084.0,129.87,college,PATNA,BIHAR
2019-01-02T09:27:42+00:00,B07FWXAXW,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",1,395.0,535.0,67.15,competition ,JAIPUR,RAJASTHAN
2019-01-03T11:56:56+00:00,B07FWWXXW,New Simplified Physics : A Reference Book for Class 12 for 2020 Examination (Set of 2 Volumes),1,950.0,1035.0,171.0,school,kancheepuram,TAMIL NADU
2019-01-03T14:53:56+00:00,B07FWVZYT,Modern Operating Systems II SEM,1,83.0,123.0,10.79,college,GREATER NOIDA,UTTAR PRADESH
